prompt_id,text,status
03599,আমি কিন্তু তোকে খুব ভালোবাসি।,pending
03600,সায়ন দূর থেকে দাঁড়িয়ে দুজনকে দেখছে।,pending
03601,তবু কোথা থেকে যে এত হাওয়া আসছে কেউ জানে না।,pending
03602,ভেতর থেকে কান্না ঠেলে এল সোমদত্তার।,pending
03603,ওদিকে সোমদত্তার একেবারে কাছে এসে গেছে লাশগুলো।,pending
03604,সজোরে এক ধাক্কা মারে শান্তনুর আত্মাকে।,pending
03605,এ কী করে সম্ভব কেউ ভেবে পাচ্ছে না।,pending
03606,কমিশনার একটু মুচকি হেসে সায়নের দিকে তাকাল।,pending
03607,সবার জন্য সব কিছু নয় নীলাম্বর।,pending
03608,আমি তো জীবনে কারও ক্ষতি করিনি।,pending
03609,তুই থাকবি আমার সঙ্গে।,pending
03610,তা ছাড়া তুই আপনে হাথো সে নেহি মারেগা।,pending
03611,তাই ওর ওপর থেকে অশুভ ছায়া কাটেনি।,pending
03612,ভালোয় ভালোয় ফিরে এলে পুজো দেব বাড়িতে।,pending
03613,সিসিটিভিতে যার মুখের ছবি ধরা পড়েনি।,pending
03614,এর কোনো যুক্তি পায়নি আদালত।,pending
03615,তন্ময় আদালতে সব স্বীকার করতে বাধ্য হয়েছে।,pending
03616,রাস্তাঘাটে লোকজন নেই বললেই চলে।,pending
03617,নোনতা জল গড়িয়ে পড়ছে টুপটুপ করে।,pending
03618,এটি আমাদের নীতি অনুযায়ী করা হয়েছে।,pending
03619,আমাদের সাথে থাকার জন্য কৃতজ্ঞ।,pending
03620,আমরা আপনার ক্ষতিপূরণ বিবেচনা করব।,pending
03621,আপনার প্রতিটি কথা গুরুত্বপূর্ণ।,pending
03622,আপনি আমাদের বিশেষ গ্রাহক।,pending
03623,আপনার ফিডব্যাক খুবই গুরুত্বপূর্ণ।,pending
03624,আমাদের অফিস এখন বন্ধ।,pending
03625,দয়া করে সপ্তাহের দিনে কল করুন।,pending
03626,প্রধান মেনুতে ফিরতে শূন্য চাপুন।,pending
03627,পূর্ববর্তী নির্বাচন বাতিল করতে সাত চাপুন।,pending
03628,আপনি আমার প্রিয় ব্যক্তি।,pending
03629,এই সিদ্ধান্ত ভালো হবে।,pending
03630,"চিন্তা করবেন না, আমরা এটি সমাধান করব।",pending
03631,এই পরিস্থিতিতে তুমি একা নও।,pending
03632,যমের বাড়ির ঠিক আগেই ডানদিকের গলি!,pending
03633,ম্যাডাম জিজ্ঞেস করলেন… ম্যাডাম!,pending
03634,জড়িয়ে না থেকেও কেন ফেঁসে গেছে!,pending
03635,কীভাবেই-বা আত্রেয়ী মারা যায়!,pending
