id,text,char_count,word_count,sentence_type,style,quality_score,source
08271,সায়ন আজ ভোরেই নীলাম্বর,23,4,statement,literary,70.0,12k.txt
08272,গ্লাভস পরা হাতের তালুর ওপর একটা সাদা রঙের ট্যাবলেট।,51,9,statement,literary,70.0,12k.txt
08273,সেখান দিয়ে মাথা গলিয়ে মর্গের চৌহদ্দিতে ঢুকে পড়লেন।,53,8,statement,literary,70.0,12k.txt
08274,একটানে কথাগুলো বলে লোকটার দমে ঘাটতি হল কিনা জানা নেই।,53,10,statement,literary,70.0,12k.txt
08275,আর সে হয় আত্মহত্যা করেছে নয় তো অ্যাক্সিডেন্টে টপকেচে।,55,9,statement,literary,70.0,12k.txt
08276,এবড়ো-খেবড়ো উঁচু দাঁতগুলো বের করে খেঁকিয়ে উঠল,47,7,statement,literary,70.0,12k.txt
08277,তা বলে বিশ হাজার?,17,4,question,literary,70.0,12k.txt
08278,কবে দিতে পারবেন?,16,3,question,literary,70.0,12k.txt
08279,পরান দু-হাত পেতে টাকাগুলো নিয়ে বুকের কাছে জাপটে নেয়।,54,9,statement,literary,70.0,12k.txt
08280,খাকি পোশাকের ভিড় দেখে তড়াক করে লাফিয়ে উঠে দাঁড়ায় সে।,57,10,statement,literary,70.0,12k.txt
08281,নিজের টেবিল আর দেয়ালের খাঁজ মতন অংশটা থেকে বেরিয়ে এল ঋষভ।,59,11,statement,literary,70.0,12k.txt
08282,যেখানে কোনো টুরিস্ট কখন চেক ইন চেক আউট করছে তার নথি থাকে।,57,12,statement,literary,70.0,12k.txt
08283,সূর্য জিজ্ঞেস করল ঋষভকে যে,26,5,statement,literary,70.0,12k.txt
08284,যেই জামাটা পরতে যাই অমনি এই চিঠি আর টাকাটা মাটিতে পড়ে যায়।,60,12,statement,literary,70.0,12k.txt
08285,তারপর ব্যাগটাকে বুকে চেপে মুখ ফিরিয়ে উলটোপথে হাঁটতে লাগলেন।,60,9,statement,literary,70.0,12k.txt
08286,তার নামেই বুকিং হয়েছিল একটা সুপার ডিলাক্স ডবল বেডরুম।,54,9,statement,literary,70.0,12k.txt
08287,একটু আগেই পকেটের ভেতর ঢুকিয়ে রাখা মোবাইলটা আবার বের করে।,57,10,statement,literary,70.0,12k.txt
08288,সেখানেও আরও একটি তালায় লাল সুতো জড়ানো ছিল,43,8,statement,literary,70.0,12k.txt
08289,হাতের ব্যাগ মাটিতে নামাতে গিয়ে শরীরটা কোমর থেকে ভাঁজ করলেন।,60,10,statement,literary,70.0,12k.txt
08290,রোগা মতন মহিলাটি ভয়ে কাঁপতে কাঁপতে বলছে,40,7,statement,literary,70.0,12k.txt
08291,তার আগে বৃষভানু কী দেখেছে কী করেছে আমরা জানি না স্যার।,54,11,statement,literary,70.0,12k.txt
08292,আমি জোর করে আমার মুখের ওপর থেকে ওর হাতটা সরিয়ে দিই।,52,11,statement,literary,70.0,12k.txt
08293,চোখের কথা শুনে লোকটির দিকে আরও একটু বেশিই ঝুঁকে পড়ে।,53,10,statement,literary,70.0,12k.txt
08294,বুকের দু-পাশ দিয়ে লাল উত্তরীয় দুটো উরুর ওপর এসে পড়েছে।,57,10,statement,literary,70.0,12k.txt
08295,ঈষৎ বিস্ফারিত চোখদুটো ডানে-বামে দু-বার চক্কর কেটে নেয়।,55,8,statement,literary,70.0,12k.txt
08296,কথাটা মনে মনে বলেই সিঁড়ির দিকের চৌকাঠে চোখ আটকে যায়।,54,10,statement,literary,70.0,12k.txt
08297,দুটো নগ্ন পা ডাইনিং রুমের মেঝেতে চুপ করে দাঁড়িয়ে আছে।,55,10,statement,literary,70.0,12k.txt
08298,বিকট ধবধবে সাদা চোখে দেখতে থাকে ধোঁয়ায় ভরা শরীরটাকে।,54,9,statement,literary,70.0,12k.txt
08299,এই গভীর রাতে বাইরে থেকে এক চড়া আলো যেন ওদের টেনে নিয়ে গেল।,60,13,statement,literary,70.0,12k.txt
08300,রাতে ধয়ে যাওয়া কালবৈশাখীর দাপট সকলকে বাদ্ধ করে দিয়েছে।,57,9,statement,literary,70.0,12k.txt
08301,নীলাম্বর শান্ত কণ্ঠে বললেন,26,4,statement,literary,70.0,12k.txt
08302,ও ভালো হয়ে যাবে?,17,4,question,literary,70.0,12k.txt
08303,আজ থেকে সাড়ে ছয় বছর আগে ওরা দুজন ভারমোরে বেড়াতে যান।,55,11,statement,literary,70.0,12k.txt
08304,একটা দীর্ঘশ্বাস ছেড়ে মোবাইলটা সায়নের দিকে বাড়িয়ে দিলেন।,59,8,statement,literary,70.0,12k.txt
08305,আবার কখন দেখেছ?,15,3,question,literary,70.0,12k.txt
08306,চৌধুরি ভিলাকে ঘিরে থাকা ঝাঁকড়া গাছগুলো,39,6,statement,literary,70.0,12k.txt
08307,লোকটি উলটোদিকের জানলার বাইরে তাকিয়ে দাঁড়িয়ে আছে।,51,7,statement,literary,70.0,12k.txt
08308,পাশের ঘর থেকে সায়ন চুপচাপ খেয়াল করছে আর নিজের মনে হাসছে।,58,11,statement,literary,70.0,12k.txt
08309,তুমি ভেতর থেকে লোক লাগিয়ে এই সালমা খাতুনের খোঁজ নাও।,53,10,statement,literary,70.0,12k.txt
08310,এবার সূর্য পালটা প্রশ্ন করল,27,5,statement,literary,70.0,12k.txt
08311,ভোর রাতে খবরটা পেয়েই সকাল হতে না হতে অবনীশকে জানায় সায়ন।,59,11,statement,literary,70.0,12k.txt
08312,ডক্টর বিশাখ চ্যাটার্জির ট্রিটমেন্টে ছিল তন্ময় হালদার।,54,7,statement,literary,70.0,12k.txt
08313,সোমদত্তা একবার চোখের পাতা ফেলে মাথা নেড়ে সম্মতি জানায়।,56,9,statement,literary,70.0,12k.txt
08314,পুলিশকে দেখে তন্ময়ের আধবোজা চোখটা বেশ বড়ো করে খুলে গেল।,57,10,statement,literary,70.0,12k.txt
08315,তন্ময়ের চোখের মণিদুটো অবনীশ আর সোমদত্তাকে দেখে নিল।,52,8,statement,literary,70.0,12k.txt
08316,আপনি চটপট তার সঠিক উত্তরটা দিয়ে দিলেই আমরা বিদেয় হব।,54,10,statement,literary,70.0,12k.txt
08317,তন্ময় ঠিক বুঝতে পারে না তার কোন ভালোর কথা বলছে সায়ন।,54,11,statement,literary,70.0,12k.txt
